id, type, main_station, support_station, lat, lng, year, month, day_of_week, hour
4291,3,s,,30.27668143,120.1304066,2017,1,2,16
4292,3,B,,30.21971382,120.2212868,2017,1,2,15
4293,3,r,,30.29127318,120.0864313,2017,1,2,10
4294,17,a,,30.30642787,120.1102856,2017,1,2,8
4295,8,F,,30.16389709,120.084902,2017,1,2,0
4296,10,A,,30.17435556,120.1741469,2017,1,1,21
4297,6,s,pr,30.28012601,120.1301197,2017,1,1,17
4298,3,D,,30.29491472,120.2352892,2017,1,1,17
4299,3,i,,30.29394984,120.1807979,2017,1,1,11
4300,3,j,,30.3586626,120.2463692,2017,1,0,21
4301,8,j,,30.33541402,120.181829,2017,1,0,18
4302,3,A,,30.14982769,120.1860523,2017,1,0,14
4303,3,A,,30.14982769,120.1860523,2017,1,0,0
4304,3,i,,30.2935029,120.1586781,2017,1,6,21
4305,13,f,,30.22668469,120.1840106,2017,1,6,14
4306,3,B,,30.20889466,120.2140133,2017,1,6,9
4307,11,a,,30.31622694,120.1344413,2017,1,6,7
4308,3,h,,30.24934987,120.1815347,2017,1,5,13
4309,10,a,,30.29820618,120.1460874,2017,1,5,9
4310,3,x,,30.30987211,120.2996839,2017,1,5,9
4311,10,Not_found,j,30.29567862,120.1975361,2017,1,4,8
4312,10,i,,30.28108347,120.1560566,2017,1,3,21
4313,3,p,,30.28442015,120.1376902,2017,1,3,12
4314,3,q,,30.24488438,120.0612703,2017,1,2,23
4315,3,i,,30.28714549,120.1575094,2017,1,2,17
4316,10,q,,30.1992424,120.0364645,2017,1,2,14
4317,3,i,,30.28715898,120.1577432,2017,1,1,20
4318,3,x,,30.30987211,120.2996839,2017,1,1,17
4319,3,j,,30.36774774,120.2182286,2017,1,1,1
4320,3,i,,30.29597174,120.1665805,2016,12,5,16
4321,2,a,pi,30.2942711,120.15304,2016,12,4,21
4322,18,q,,30.18745573,120.0627529,2016,12,4,14
4323,11,s,,30.28222867,120.1110379,2016,12,4,9
4324,3,i,,30.29861794,120.1878586,2016,12,4,8
4325,3,i,,30.29294339,120.1584562,2016,12,3,17
4326,3,i,,30.28566931,120.1898726,2016,12,3,9
4327,3,E,,30.33075119,120.0761398,2016,12,2,17
4328,3,s,r,30.29485002,120.116103,2016,12,1,12
4329,3,F,,30.13451092,120.050814,2016,12,0,1
4330,3,A,,30.17066642,120.1682657,2016,12,0,1
4331,3,A,,30.16214879,120.1540037,2016,12,6,18
4332,11,r,,30.26653206,120.101509,2016,12,6,18
4333,28,x,gDFfOe,30.32561431,120.2754988,2016,12,4,8
4334,3,q,,30.26030148,120.0949613,2016,12,2,23
4335,3,j,,30.32263552,120.1895694,2016,12,2,12
4336,3,F,,30.14548317,120.1196516,2016,12,1,3
4337,2,s,,30.29364954,120.1254508,2016,12,1,1
4338,8,r,,30.29058682,120.0945732,2016,12,6,21
4339,8,F,,30.16389709,120.084902,2016,12,6,20
4340,3,f,,30.2432862,120.1993947,2016,12,6,17
4341,3,f,,30.23561487,120.1943869,2016,12,5,3
4342,3,j,,30.34479688,120.1916666,2016,12,4,19
4343,20,q,,30.24488438,120.0612703,2016,12,2,21
4344,3,F,,30.09686191,120.1058518,2016,12,2,17
4345,3,Not_found,D,30.27441202,120.216124,2016,12,6,6
4346,35,E,,30.34336249,120.0610152,2016,12,5,20
4347,2,B,,30.18323575,120.1962917,2016,12,5,18
4348,17,r,,30.30282809,120.1045541,2016,12,5,10
4349,3,s,,30.27874953,120.1230339,2016,12,5,9
4350,3,j,,30.33533017,120.187679,2016,12,5,5
4351,10,A,,30.17435556,120.1741469,2016,12,3,17
4352,3,s,,30.29630001,120.1277511,2016,12,1,22
4353,8,r,,30.2921684,120.0687511,2016,12,1,17
4354,10,A,,30.16620685,120.152522,2016,12,0,23
4355,3,q,,30.26481016,120.1022755,2016,12,5,20
4356,9,p,,30.2667844,120.1354443,2016,12,5,16
4357,3,r,,30.29137399,120.1066976,2016,12,5,14
4358,6,p,a,30.28817086,120.1420884,2016,12,5,0
4359,13,b,Haj,30.36665201,120.1798174,2016,12,4,16
4360,3,s,,30.28745415,120.1132131,2016,12,4,12
4361,3,F,,30.16506294,120.0858653,2016,12,4,5
4362,20,q,,30.2483939,120.0596774,2016,11,2,12
4363,3,i,,30.29861794,120.1878586,2016,11,2,10
4364,3,e,,30.25816864,120.1801452,2016,11,2,9
4365,10,b,,30.34071112,120.1664574,2016,11,2,7
4366,3,i,,30.28480102,120.160432,2016,11,1,23
4367,3,p,,30.29032214,120.1485406,2016,11,1,19
4368,8,s,,30.29293918,120.1044444,2016,11,1,17
4369,3,i,,30.29805128,120.1616907,2016,11,1,14
4370,10,r,,30.30403414,120.1015179,2016,11,1,13
4371,12,e,,30.25748087,120.1732784,2016,11,1,6
4372,3,e,ghp,30.25456308,120.1718939,2016,11,0,14
4373,3,f,,30.22265107,120.182744,2016,11,0,9
4374,3,e,,30.27339345,120.1674472,2016,11,6,23
4375,10,E,,30.35182221,120.0584624,2016,11,6,20
4376,28,Not_found,lAOsqKhrEajFBDgbieHfp,30.285384,120.217247,2016,11,6,17
4377,8,E,,30.33884631,120.0847346,2016,11,6,16
4378,3,r,,30.30282809,120.1045541,2016,11,6,16
4379,3,D,,30.29295046,120.2394178,2016,11,6,14
4380,27,A,,30.17955046,120.1597013,2016,11,6,10
4381,20,q,,30.24488438,120.0612703,2016,11,6,7
4382,3,e,,30.27483137,120.1672446,2016,11,5,18
4383,3,e,,30.26019518,120.180844,2016,11,5,15
4384,3,a,,30.32866268,120.1619521,2016,11,4,17
4385,8,x,,30.31912215,120.2764244,2016,11,4,10
4386,3,D,,30.28602171,120.2183869,2016,11,4,4
4387,3,r,,30.29142614,120.1006225,2016,11,4,2
4388,10,q,,30.23710764,120.0577377,2016,11,2,21
4389,3,x,,30.31717056,120.2789306,2016,11,2,17
4390,3,b,,30.34446752,120.1582272,2016,11,2,17
4391,13,a,,30.32208881,120.1189018,2016,11,2,12
4392,8,p,,30.28118717,120.1472658,2016,11,0,22
4393,3,e,,30.23261819,120.2042899,2016,11,0,19
4394,3,B,,30.21456155,120.2108839,2016,11,6,23
4395,12,e,,30.26919403,120.1962942,2016,11,5,19
4396,3,e,,30.26968732,120.181826,2016,11,5,0
4397,11,q,,30.24790596,120.06147,2016,11,4,20
4398,3,x,,30.31912215,120.2764244,2016,11,3,11
4399,2,j,,30.34907959,120.1914892,2016,11,3,9
4400,3,D,,30.29295046,120.2394178,2016,11,2,18
4401,3,p,,30.27442536,120.1530179,2016,11,1,14
4402,3,f,,30.24916004,120.19492,2016,11,1,3
4403,8,E,,30.3197875,120.0767956,2016,11,0,4
4404,3,r,,30.28746833,120.0676405,2016,11,6,0
4405,3,p,,30.2867881,120.15385,2016,11,5,14
4406,3,e,,40.08555435,116.4143567,2016,11,5,3
4407,3,s,,30.29177158,120.112218,2016,11,4,21
4408,3,i,,30.29427329,120.1852112,2016,11,4,19
4409,20,x,,25.94582522,115.9157857,2016,11,4,17
4410,3,A,,30.19744253,120.166576,2016,11,4,13
4411,3,x,,30.31932159,120.2923242,2016,11,4,13
4412,3,r,,30.29042661,120.0716077,2016,11,4,8
4413,16,a,j,30.31145898,120.1377503,2016,11,4,7
4414,3,a,,30.31622694,120.1344413,2016,11,3,11
4415,3,s,,30.28966446,120.1193237,2016,11,2,21
4416,3,p,,30.26780866,120.1370476,2016,11,2,14
4417,3,x,,30.3133792,120.2847389,2016,11,2,10
4418,10,j,,30.33398767,120.2187031,2016,11,2,9
4419,3,a,,30.29496157,120.1536331,2016,11,1,21
4420,20,D,,30.28408163,120.2160093,2016,11,1,18
4421,9,s,,30.2893088,120.1310238,2016,11,1,17
4422,10,r,,30.28382348,120.0955106,2016,11,1,1
4423,20,E,,30.34289482,120.1234522,2016,11,0,8
4424,9,g,,30.21368474,120.1652042,2016,11,0,4
4425,11,a,i,30.31171129,120.1518547,2016,11,6,20
4426,11,e,,30.25999968,120.1698312,2016,11,6,7
4427,3,E,,30.33776825,120.1194769,2016,11,5,20
4428,41,e,,39.96577173,116.3159122,2016,11,5,19
4429,3,D,,30.29491472,120.2352892,2016,11,5,16
4430,10,x,,30.32876385,120.2806017,2016,11,5,14
4431,8,j,,30.34604854,120.2093506,2016,11,5,14
4432,9,F,qAg,30.17120416,120.079668,2016,11,5,13
4433,17,a,,30.32634283,120.1435201,2016,11,5,13
4434,2,b,,30.35858181,120.1731353,2016,11,5,11
4435,3,B,A,30.20106323,120.2233045,2016,11,5,11
4436,10,b,,30.31558783,120.2087118,2016,11,5,10
4437,3,D,,30.29491472,120.2352892,2016,11,5,8
4438,8,E,,30.33231575,120.0832452,2016,11,5,8
4439,3,Not_found,e,30.27208487,120.1914609,2016,11,4,19
4440,3,f,h,30.24113271,120.204927,2016,11,4,13
4441,11,E,,30.3411488,120.1181885,2016,11,4,13
4442,3,r,,30.2855052,120.0551716,2016,11,4,6
4443,10,j,,39.14827655,117.2830003,2016,11,3,23
4444,8,j,,30.34479688,120.1916666,2016,11,3,16
4445,10,A,,30.16765182,120.1587283,2016,11,3,15
4446,3,f,,30.2393833,120.1981612,2016,11,3,13
4447,3,A,,30.19201493,120.1530503,2016,11,3,12
4448,2,x,,30.32137624,120.2649588,2016,11,3,0
4449,3,A,,30.19485718,120.1732706,2016,11,2,23
4450,8,p,,30.28089775,120.1547309,2016,11,2,15
4451,3,e,,30.26716097,120.1880169,2016,11,2,14
4452,3,A,,30.1779562,120.148963,2016,11,2,9
4453,3,j,,30.32203838,120.2246972,2016,11,1,2
4454,10,e,,30.24974429,120.1759467,2016,11,1,0
4455,8,i,,30.2435805,120.1785407,2016,10,0,19
4456,8,i,,30.30225662,120.1695127,2016,10,0,12
4457,21,B,,30.20699408,120.204695,2016,10,6,18
4458,3,s,,30.28310416,120.1251276,2016,10,6,15
4459,3,a,,30.33253901,120.147249,2016,10,6,13
4460,3,b,,30.37333667,120.1649874,2016,10,6,10
4461,3,h,,30.25273873,120.1909541,2016,10,4,18
4462,3,r,,30.29075015,120.0679163,2016,10,4,17
4463,3,s,,30.28954011,120.1284596,2016,10,3,18
4464,10,r,,30.28534966,120.1012907,2016,10,3,8
4465,3,f,,30.24758641,120.192716,2016,10,2,21
4466,18,q,,30.23409298,120.0618819,2016,10,2,13
4467,10,p,,30.2776018,120.1460095,2016,10,1,20
4468,3,j,,30.31048998,120.1826221,2016,10,1,11
4469,8,f,,30.2321762,120.1932655,2016,10,0,17
4470,3,s,,30.29098309,120.1097114,2016,10,0,17
4471,3,D,,30.29491472,120.2352892,2016,10,0,17
4472,3,r,,30.28627572,120.0714843,2016,10,0,4
4473,3,a,,30.32492165,120.1625009,2016,10,5,14
4474,8,E,,30.32104104,120.08205,2016,10,5,3
4475,8,F,,30.10981127,120.0646546,2016,10,4,22
4476,3,a,,30.31607698,120.1309724,2016,10,4,2
4477,3,i,,30.29221276,120.1680741,2016,10,3,23
4478,3,F,,30.10266333,120.1118685,2016,10,3,23
4479,3,A,,30.17577668,120.1535363,2016,10,3,20
4480,3,s,,30.29485002,120.116103,2016,10,3,9
4481,3,i,,39.14827655,117.2830003,2016,10,3,4
4482,3,x,,30.31932159,120.2923242,2016,10,3,3
4483,9,E,,30.33757942,120.1258806,2016,10,2,23
4484,8,r,,30.26698294,120.085793,2016,10,2,17
4485,18,r,,30.293296,120.096759,2016,10,1,19
4486,13,D,,30.29491472,120.2352892,2016,10,1,17
4487,3,r,,30.29914538,120.0513008,2016,10,1,11
4488,3,g,f,30.2170899,120.1728596,2016,10,1,0
4489,3,i,,39.14827655,117.2830003,2016,10,0,3
4490,3,r,,30.29813914,120.1052747,2016,10,6,18
4491,9,r,lq,30.26738368,120.0965284,2016,10,6,14
4492,3,i,,30.29002776,120.1587835,2016,10,6,7
4493,3,l,,30.24983203,120.1126953,2016,10,6,0
4494,3,e,,30.25113498,120.1768216,2016,10,5,20
4495,3,f,,30.23902612,120.2095041,2016,10,5,18
4496,20,q,,30.16506294,120.0858653,2016,10,5,5
4497,3,e,,30.2679307,120.1770089,2016,10,4,17
4498,3,e,,30.27079966,120.1732585,2016,10,4,9
4499,3,e,,30.268587,120.167741,2016,10,4,1
4500,8,F,,30.20021603,120.0766948,2016,10,3,19
4501,8,s,,30.28222867,120.1110379,2016,10,3,13
4502,3,p,,30.29409944,120.137151,2016,10,3,8
4503,2,f,,30.24782383,120.1973062,2016,10,2,13
4504,10,r,,30.28297933,120.1033482,2016,10,2,6
4505,3,f,,30.22258975,120.18809,2016,10,6,14
4506,17,s,,30.27757334,120.1300503,2016,10,5,7
4507,8,e,,30.25445897,120.1665122,2016,10,4,17
4508,11,p,,28.66197671,115.8835357,2016,10,4,7
4509,3,E,,30.34213667,120.111161,2016,10,3,16
4510,3,j,,30.35627225,120.1949482,2016,10,3,14
4511,17,F,,30.15066345,120.0624351,2016,10,0,13
4512,3,f,,30.2382117,120.2070163,2016,10,0,1
4513,10,B,,30.1717557,120.2070791,2016,10,6,16
4514,3,h,,30.23784867,120.1814277,2016,10,6,15
4515,13,D,,30.29728194,120.2552938,2016,10,6,13
4516,3,j,i,30.31253578,120.1770565,2016,10,5,15
4517,10,A,,30.17066642,120.1682657,2016,10,5,8
4518,3,j,,30.34479688,120.1916666,2016,9,4,23
4519,3,h,,30.2452913,120.1842106,2016,9,4,15
4520,9,e,,30.2679307,120.1770089,2016,9,4,9
4521,3,i,,22.54094022,113.4038,2016,9,3,23
4522,10,e,,30.26970907,120.18681,2016,9,3,23
4523,8,D,,30.29491472,120.2352892,2016,9,3,22
4524,3,a,,30.3008089,120.1404479,2016,9,3,18
4525,3,h,,30.26145713,120.1867101,2016,9,3,14
4526,17,f,hg,30.23045408,120.1910933,2016,9,3,9
4527,12,p,,30.27337239,120.1493683,2016,9,2,16
4528,3,f,,30.24355764,120.2046992,2016,9,2,6
4529,3,f,,30.24050566,120.2036773,2016,9,1,11
4530,10,r,,30.31584749,120.0980529,2016,9,1,8
4531,3,j,,30.35663195,120.2441681,2016,9,1,5
4532,3,i,,30.28235887,120.178994,2016,9,0,9
4533,13,D,,30.29874547,120.2619769,2016,9,0,1
4534,3,a,,30.32406126,120.1361193,2016,9,6,19
4535,12,a,,30.30801185,120.1124728,2016,9,6,16
4536,8,p,,30.2716236,120.134065,2016,9,6,16
4537,8,i,,30.28194744,120.1852734,2016,9,6,12
4538,3,p,,30.2641984,120.1350439,2016,9,5,18
4539,8,f,,30.22499571,120.1834622,2016,9,5,17
4540,6,j,Da,30.333296,120.1960388,2016,9,5,14
4541,3,h,,30.24428653,120.1827375,2016,9,5,9
4542,10,F,,30.21929479,120.1403583,2016,9,4,8
4543,3,q,,30.25175206,120.075658,2016,9,3,18
4544,10,F,,30.18820066,120.0632906,2016,9,3,18
4545,3,i,,30.29597174,120.1665805,2016,9,3,0
4546,17,B,,30.19465826,120.2173757,2016,9,2,18
4547,3,r,,30.29071405,120.1007439,2016,9,2,18
4548,3,a,,30.33504972,120.1541813,2016,9,2,13
4549,3,a,,30.30498122,120.1649135,2016,9,2,11
4550,3,a,,30.29313556,120.1547525,2016,9,0,11
4551,3,D,,30.29491472,120.2352892,2016,9,0,3
4552,3,q,,30.21629199,120.0265759,2016,9,6,19
4553,8,q,,30.25554715,120.0800436,2016,9,6,8
4554,10,r,,30.31414397,120.1066649,2016,9,5,14
4555,9,e,,30.25631776,120.1686298,2016,9,5,12
4556,3,f,,30.24640423,120.2077747,2016,9,5,1
4557,8,e,,29.37713203,120.118126,2016,9,4,21
4558,12,e,,30.27120686,120.1655766,2016,9,4,18
4559,3,h,,30.23082166,120.1745016,2016,9,4,18
4560,3,s,,30.28473802,120.1301504,2016,9,4,13
4561,27,r,,30.30229724,120.1069525,2016,9,3,16
4562,3,f,,30.2496234,120.2111641,2016,9,3,15
4563,3,a,,30.31205448,120.1419328,2016,9,3,2
4564,10,B,,30.20713039,120.2957515,2016,9,2,14
4565,8,f,,30.22499571,120.1834622,2016,9,2,14
4566,3,F,,30.16506294,120.0858653,2016,9,2,4
4567,10,b,,30.37337039,120.1702749,2016,9,1,22
4568,3,p,,30.28553108,120.1384296,2016,9,1,22
4569,10,F,,30.10373892,120.068739,2016,9,1,20
4570,8,i,,30.30493976,120.1737602,2016,9,1,13
4571,11,A,,30.1921259,120.1561831,2016,9,1,2
4572,17,j,,30.36086498,120.2380126,2016,9,0,17
4573,10,E,,30.34450266,120.0549927,2016,9,0,16
4574,3,e,,30.264255,120.193281,2016,9,6,17
4575,10,r,,30.28350343,120.1367574,2016,9,6,10
4576,3,j,,30.34479688,120.1916666,2016,9,5,21
4577,3,e,,30.26454214,120.1839261,2016,9,5,17
4578,8,s,,30.29492696,120.0734918,2016,9,5,12
4579,10,A,,30.15726297,120.2017658,2016,9,4,18
4580,3,h,,30.26223066,120.1923061,2016,9,4,17
4581,3,D,,30.28602171,120.2183869,2016,9,4,3
4582,10,j,,30.340467,120.200462,2016,9,3,14
4583,3,s,,30.29427531,120.1124558,2016,9,3,12
4584,8,p,,30.27629804,120.1441087,2016,9,3,10
4585,12,j,,30.31683425,120.1688847,2016,9,2,21
4586,3,i,,30.29597174,120.1665805,2016,9,2,8
4587,3,q,,30.25175206,120.075658,2016,9,6,19
4588,3,i,,30.29597174,120.1665805,2016,9,4,17
4589,3,e,h,30.24770177,120.17169,2016,8,2,21
4590,3,s,,30.29174102,120.1085998,2016,8,2,10
4591,10,g,,30.22417548,120.1942705,2016,8,1,19
4592,10,p,,30.27502661,120.1436376,2016,8,6,20
4593,3,s,,30.2733685,120.2071912,2016,8,5,12
4594,2,i,,30.29197085,120.1680355,2016,8,5,11
4595,3,D,,30.29584139,120.2311368,2016,8,2,6
4596,3,s,,30.29589542,120.1152075,2016,8,0,20
4597,3,D,,30.27837606,120.231042,2016,8,0,11
4598,2,s,,30.29521174,120.1221224,2016,8,6,19
4599,3,E,,30.33278487,120.1117854,2016,8,6,0
4600,8,s,,30.28660699,120.0917003,2016,8,5,23
4601,3,A,,30.16765525,120.1808563,2016,8,5,18
4602,9,e,,30.272749,120.17318,2016,8,5,18
4603,3,i,,30.30406734,120.1773862,2016,8,5,1
4604,3,r,,30.28328356,120.1029708,2016,8,4,22
4605,10,q,,30.16506294,120.0858653,2016,8,4,22
4606,6,E,,30.31387639,120.0764624,2016,8,4,16
4607,3,j,i,30.30664137,120.175264,2016,8,4,11
4608,28,j,,30.3354476,120.2168049,2016,8,4,0
4609,6,x,D,30.3197324,120.2825634,2016,8,3,17
4610,3,r,,30.28625631,120.0957821,2016,8,3,15
4611,3,x,,30.33162788,120.2513623,2016,8,3,14
4612,11,e,,30.266705,120.174424,2016,8,3,10
4613,3,s,,30.289593,120.116661,2016,8,3,0
4614,6,O,,30.31912215,120.2764244,2016,8,2,17
4615,20,b,,30.36622574,120.1476949,2016,8,2,13
4616,3,s,r,30.28306681,120.1176888,2016,8,2,12
4617,3,D,,30.29720001,120.255839,2016,8,2,11
4618,10,i,,30.29268067,120.1619634,2016,8,2,7
4619,3,i,,30.29354102,120.1689557,2016,8,1,23
4620,3,f,g,30.22758065,120.1908266,2016,8,1,22
4621,3,A,B,30.16534443,120.1829467,2016,8,1,4
4622,3,r,,30.29874298,120.1018256,2016,8,0,11
4623,3,f,,30.25079314,120.2019487,2016,8,6,22
4624,3,f,,30.24113271,120.204927,2016,8,6,22
4625,9,e,hf,30.25042158,120.1724509,2016,8,6,19
4626,3,f,,30.23896497,120.2064733,2016,8,6,18
4627,3,h,,30.25997207,120.1893775,2016,8,6,7
4628,2,E,,30.33246373,120.1025837,2016,8,6,2
4629,3,p,,30.28943408,120.1539135,2016,8,5,22
4630,10,A,,30.17453235,120.2016774,2016,8,5,20
4631,25,e,,31.21307839,121.4612037,2016,8,5,13
4632,3,e,,30.25495506,120.1693905,2016,8,5,11
4633,3,e,,30.268851,120.175869,2016,8,5,7
4634,30,F,,30.13252479,120.0924848,2016,8,4,18
4635,3,D,,30.27878992,120.2326247,2016,8,4,18
4636,3,f,,30.24942646,120.196464,2016,8,4,13
4637,25,e,,30.26073507,120.173348,2016,8,3,18
4638,3,E,,30.33903488,120.1142476,2016,8,3,5
4639,3,x,,30.31883783,120.280135,2016,8,2,19
4640,8,s,,30.29364954,120.1254508,2016,8,2,19
4641,3,p,,30.26625999,120.1339679,2016,8,1,22
4642,25,e,,30.26073507,120.173348,2016,8,1,18
4643,16,x,,30.33120793,120.2717339,2016,8,1,13
4644,8,i,,30.30647776,120.1794354,2016,8,1,10
4645,3,D,,30.29491472,120.2352892,2016,8,1,7
4646,3,j,,30.34479688,120.1916666,2016,8,0,21
4647,8,A,,30.16987266,120.177455,2016,8,0,14
4648,3,f,,30.2378071,120.1952468,2016,8,0,10
4649,6,f,h,30.24337364,120.1993791,2016,8,0,8
4650,3,Not_found,Dj,30.32437681,120.2223634,2016,8,6,20
4651,9,g,,30.21368474,120.1652042,2016,8,6,19
4652,3,f,,30.25188191,120.1972621,2016,8,6,19
4653,3,j,,30.28662375,120.1602026,2016,8,6,16
4654,3,f,,30.24113271,120.204927,2016,8,6,13
4655,3,s,,30.29773167,120.1342561,2016,8,6,12
4656,3,s,,30.29850381,120.1344697,2016,8,6,11
4657,3,p,,30.27707035,120.1587901,2016,8,6,10
4658,3,q,,30.22607752,120.0497569,2016,8,5,13
4659,3,i,,30.31022746,120.1601531,2016,8,4,19
4660,10,j,,30.31968252,120.1813726,2016,8,4,17
4661,3,B,,30.18742444,120.2123833,2016,8,4,12
4662,10,E,,30.32736311,120.0915457,2016,8,4,11
4663,3,E,,30.32736311,120.0915457,2016,8,4,11
4664,3,h,,30.2452913,120.1842106,2016,8,4,10
4665,3,D,,30.29852587,120.2324223,2016,8,4,10
4666,3,D,,30.29295046,120.2394178,2016,8,4,9
4667,3,a,,30.29988944,120.150996,2016,8,4,8
4668,10,r,,30.28625631,120.0957821,2016,8,4,3
4669,3,s,,30.28068357,120.113094,2016,8,3,17
4670,3,e,,30.26449098,120.1933329,2016,8,2,16
4671,20,E,,30.32736311,120.0915457,2016,8,2,14
4672,3,a,,30.28193691,120.1600576,2016,8,2,9
4673,3,j,,30.35026434,120.1869577,2016,8,1,23
4674,3,j,,30.30664137,120.175264,2016,8,1,22
4675,3,h,,30.2549776,120.1834836,2016,8,1,21
4676,3,a,,30.3324388,120.1528406,2016,8,1,21
4677,3,E,,30.3197875,120.0767956,2016,8,1,21
4678,20,q,,30.24488438,120.0612703,2016,8,1,20
4679,10,f,,30.25207744,120.1926352,2016,8,1,18
4680,10,F,,30.16506294,120.0858653,2016,8,1,14
4681,3,j,,30.3298607,120.1739323,2016,8,1,2
4682,3,p,,30.28856317,120.1393273,2016,8,0,22
4683,18,B,,30.21588409,120.2126843,2016,8,0,14
4684,3,a,,30.32507525,120.1580494,2016,8,0,14
4685,10,a,,30.31332222,120.1206065,2016,8,0,11
4686,3,j,,30.35565,120.1885809,2016,7,6,13
4687,2,i,,30.30288904,120.1671358,2016,7,6,9
4688,3,E,,30.32736311,120.0915457,2016,7,5,21
4689,3,A,,30.16080983,120.1587178,2016,7,5,21
4690,8,f,,30.20928971,120.2328233,2016,7,5,20
4691,3,D,,30.29145176,120.2513961,2016,7,5,20
4692,10,F,,30.15534912,120.079061,2016,7,5,17
4693,3,F,,30.15526863,120.0895341,2016,7,5,15
4694,3,F,,30.16702297,120.0864945,2016,7,5,11
4695,20,q,,30.24488438,120.0612703,2016,7,5,10
4696,10,A,,30.17113601,120.1670249,2016,7,4,19
4697,10,q,,30.24824781,120.0638981,2016,7,4,10
4698,20,q,,30.24488438,120.0612703,2016,7,3,16
4699,3,q,,30.24740804,120.060863,2016,7,3,11
4700,8,a,,30.30717773,120.160161,2016,7,3,10
4701,3,s,,30.28222867,120.1110379,2016,7,3,2
4702,20,q,,30.24488438,120.0612703,2016,7,3,0
4703,3,E,,30.34213667,120.111161,2016,7,2,22
4704,10,p,,30.28573621,120.1466867,2016,7,2,21
4705,3,s,,30.29773167,120.1342561,2016,7,2,20
4706,10,x,,30.33019992,120.253577,2016,7,2,19
4707,3,D,,30.2997899,120.2715993,2016,7,2,19
4708,3,D,,30.29491472,120.2352892,2016,7,2,18
4709,3,i,,30.29197545,120.1659236,2016,7,2,18
4710,3,f,,30.24778483,120.1981806,2016,7,1,21
4711,3,s,,30.29485002,120.116103,2016,7,1,21
4712,3,D,,30.29491472,120.2352892,2016,7,1,20
4713,3,F,,30.18745573,120.0627529,2016,7,1,18
4714,8,f,,30.2733554,120.2071868,2016,7,1,11
4715,10,r,,30.28367311,120.1023824,2016,7,1,8
4716,2,E,,30.34405401,120.1132858,2016,7,1,2
4717,3,f,,30.24113271,120.204927,2016,7,1,1
4718,13,D,,30.29725957,120.2560052,2016,7,0,21
4719,3,h,,30.23928104,120.175527,2016,7,0,18
4720,17,r,s,30.32736311,120.0915457,2016,7,0,13
4721,3,f,,30.23896497,120.2064733,2016,7,0,11
4722,3,s,,30.2981294,120.1111886,2016,7,0,2
4723,16,F,,30.16754066,120.0969658,2016,7,0,0
4724,20,q,,30.24488438,120.0612703,2016,7,6,22
4725,3,s,,30.29440098,120.1146722,2016,7,6,22
4726,3,E,,30.34213667,120.111161,2016,7,6,21
4727,20,F,,30.16506294,120.0858653,2016,7,6,18
4728,8,e,,30.25661645,120.1697281,2016,7,6,14
4729,9,r,,30.28943603,120.071277,2016,7,6,11
4730,3,x,,30.32530477,120.2772921,2016,7,6,7
4731,3,q,,30.24666895,120.0640764,2016,7,6,0
4732,8,j,,30.35985268,120.2404683,2016,7,6,0
4733,10,A,,30.16913048,120.1713167,2016,7,5,23
4734,13,E,,30.30946188,120.0433662,2016,7,5,21
4735,3,h,,30.23348438,120.179068,2016,7,5,15
4736,8,A,,30.17913086,120.1805978,2016,7,5,6
4737,3,x,,30.31883783,120.280135,2016,7,5,0
4738,3,s,,30.28959297,120.1166606,2016,7,4,22
4739,3,j,,30.34479688,120.1916666,2016,7,4,22
4740,3,e,,30.26828324,120.1837145,2016,7,4,21
4741,3,Not_found,f,30.26052615,120.201478,2016,7,4,20
4742,3,i,,30.29550984,120.166756,2016,7,4,18
4743,3,j,,30.35612399,120.240332,2016,7,4,18
4744,10,x,,30.31844759,120.2568415,2016,7,4,16
4745,3,p,,30.28962454,120.1389383,2016,7,4,9
4746,3,s,,30.27591317,120.1348141,2016,7,4,0
4747,3,q,,28.66197671,115.8835357,2016,7,3,22
4748,10,F,,30.12421382,120.1352506,2016,7,3,20
4749,3,r,,30.28280703,120.1009035,2016,7,3,13
4750,3,E,,30.32589635,120.1020326,2016,7,2,21
4751,3,A,,30.1737682,120.1562906,2016,7,2,21
4752,3,h,ef,30.2355176,120.1790242,2016,7,2,6
4753,11,i,,30.28890379,120.1822053,2016,7,2,3
4754,10,f,,30.24371527,120.1901372,2016,7,1,10
4755,12,E,,30.32780989,120.101038,2016,7,1,8
4756,10,F,,30.15044578,120.1089415,2016,7,0,22
4757,3,i,,30.30605216,120.1783653,2016,7,0,16
4758,3,Not_found,D,30.2849603,120.2143436,2016,7,0,9
4759,10,e,,39.93036194,116.5300569,2016,7,6,22
4760,10,r,,30.31584749,120.0980529,2016,7,6,18
4761,10,h,,30.24724222,120.1840804,2016,7,6,14
4762,8,B,,30.20674657,120.2192452,2016,7,6,12
4763,3,j,,30.30619091,120.1781557,2016,7,6,11
4764,3,r,s,30.2795853,120.1025246,2016,7,6,2
4765,10,E,,30.31781301,120.0563808,2016,7,5,19
4766,17,Not_found,jD,30.310449,120.201557,2016,7,5,16
4767,3,i,,30.28393014,120.1871984,2016,7,5,14
4768,10,F,,30.16638186,120.105028,2016,7,5,5
4769,8,b,,30.35514717,120.1874508,2016,7,5,5
4770,3,s,,30.29420569,120.1157894,2016,7,4,23
4771,8,f,,30.2479668,120.2047118,2016,7,4,22
